Timestamp;Voltage;Sensor;NTU;Consumo Humano;Consumo Animal;Consumo Plantas
2024-08-04 10:23:15;3.030500174;Water Turbidity;81.66656494;clean;clean;clean
2024-08-04 10:23:20;3.031250238;Water Turbidity;81.43933105;clean;clean;clean
2024-08-04 10:23:24;3.030750036;Water Turbidity;81.59088135;clean;clean;clean
2024-08-04 10:23:29;3.030875206;Water Turbidity;81.55291748;clean;clean;clean
2024-08-04 10:23:34;3.031000137;Water Turbidity;81.51507568;clean;clean;clean
2024-08-04 10:23:39;3.03137517;Water Turbidity;81.40142822;clean;clean;clean
2024-08-04 10:23:44;3.031125069;Water Turbidity;81.47723389;clean;clean;clean
2024-08-04 10:23:48;3.031125069;Water Turbidity;81.47723389;clean;clean;clean
2024-08-04 10:23:53;3.031250238;Water Turbidity;81.43933105;clean;clean;clean
2024-08-04 10:23:58;3.030875206;Water Turbidity;81.55291748;clean;clean;clean
2024-08-04 10:24:03;3.031000137;Water Turbidity;81.51507568;clean;clean;clean
2024-08-04 10:24:08;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:24:13;2.95187521;Water Turbidity;105.4923096;attention;clean;clean
2024-08-04 10:24:20;2.949750185;Water Turbidity;106.1362915;attention;clean;clean
2024-08-04 10:24:25;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:24:30;3.03137517;Water Turbidity;81.40142822;clean;clean;clean
2024-08-04 10:24:34;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:24:39;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:24:44;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:24:49;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:24:54;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:24:58;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:25:03;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:25:08;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:25:13;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:25:18;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:25:23;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:25:27;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:25:32;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:25:37;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:25:42;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:25:47;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:25:51;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:25:56;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:26:01;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:26:06;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:26:11;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:26:15;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:26:20;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:26:25;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:26:30;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:26:35;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:26:40;3.031000137;Water Turbidity;81.51507568;clean;clean;clean
2024-08-04 10:26:45;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:26:49;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:26:54;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:26:59;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:27:04;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:27:09;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:27:13;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:27:18;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:27:23;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:27:28;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:27:33;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:27:37;3.031250238;Water Turbidity;81.43933105;clean;clean;clean
2024-08-04 10:27:42;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:27:47;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:27:52;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:27:57;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:28:01;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:28:06;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:28:11;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:28:16;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:28:21;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:28:26;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:28:30;3.03137517;Water Turbidity;81.40142822;clean;clean;clean
2024-08-04 10:28:35;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:28:40;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:28:45;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:28:50;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:28:54;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:28:59;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:29:04;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:29:09;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:29:14;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:29:18;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:29:26;2.949875116;Water Turbidity;106.0984497;attention;clean;clean
2024-08-04 10:29:30;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:29:35;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:29:40;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:29:45;3.031125069;Water Turbidity;81.47723389;clean;clean;clean
2024-08-04 10:29:50;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:29:55;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:29:59;3.031250238;Water Turbidity;81.43933105;clean;clean;clean
2024-08-04 10:30:04;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:30:09;3.031250238;Water Turbidity;81.43933105;clean;clean;clean
2024-08-04 10:30:14;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:30:19;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:30:23;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:30:28;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:30:33;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:30:38;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:30:43;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:30:47;3.03137517;Water Turbidity;81.40142822;clean;clean;clean
2024-08-04 10:30:52;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:30:57;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:31:02;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:31:07;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:31:12;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:31:16;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:31:21;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:31:26;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:31:31;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:31:36;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:31:40;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:31:45;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:31:50;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:31:55;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:32:00;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:32:04;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:32:09;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:32:14;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:32:19;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:32:24;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:32:29;3.031500101;Water Turbidity;81.36364746;clean;clean;clean
2024-08-04 10:32:33;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:32:38;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:32:43;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:32:48;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:32:53;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:32:57;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:33:02;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:33:07;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:33:12;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:33:17;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:33:21;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:33:26;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:33:31;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:33:36;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:33:41;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:33:46;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:33:50;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:33:55;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:34:00;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:05;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:10;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:34:14;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:34:19;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:24;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:31;2.952000141;Water Turbidity;105.4544678;attention;clean;clean
2024-08-04 10:34:36;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:34:41;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:34:46;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:50;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:34:55;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:35:00;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:35:05;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:35:10;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:35:15;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:35:19;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:35:24;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:35:29;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:35:34;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:35:39;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:35:43;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:35:48;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:35:53;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:35:58;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:36:03;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:36:07;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:36:12;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:36:17;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:36:22;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:36:27;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:36:32;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:36:36;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:36:41;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:36:46;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:36:51;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:36:56;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:37:00;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:37:05;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:37:10;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:37:15;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:37:20;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:37:24;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:37:29;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:37:34;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:37:39;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:37:44;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:37:49;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:37:53;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:37:58;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:38:03;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:38:08;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:38:13;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:38:18;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:38:22;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:38:27;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:38:32;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:38:37;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:38:42;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:38:46;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:38:51;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:38:56;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:39:01;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:39:06;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:39:11;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:39:15;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:39:20;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:39:25;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:39:30;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:39:37;2.95175004;Water Turbidity;105.5302734;attention;clean;clean
2024-08-04 10:39:42;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:39:47;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:39:52;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:39:56;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:40:01;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:40:06;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:40:11;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:40:16;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:40:20;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:40:25;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:40:30;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:40:35;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:40:40;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:40:44;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:40:49;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:40:54;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:40:59;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:41:04;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:41:09;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:41:13;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:41:18;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:41:23;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:41:28;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:41:33;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:41:37;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:41:42;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:41:47;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:41:52;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:41:57;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:42:02;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:42:06;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:42:11;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:42:16;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:42:21;3.033500195;Water Turbidity;80.75750732;clean;clean;clean
2024-08-04 10:42:26;3.033500195;Water Turbidity;80.75750732;clean;clean;clean
2024-08-04 10:42:31;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:42:36;3.031125069;Water Turbidity;81.47723389;clean;clean;clean
2024-08-04 10:42:41;3.031625032;Water Turbidity;81.32574463;clean;clean;clean
2024-08-04 10:42:46;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:42:50;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:42:55;3.032000065;Water Turbidity;81.21209717;clean;clean;clean
2024-08-04 10:43:00;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:43:05;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:43:10;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:43:14;3.031875134;Water Turbidity;81.24993896;clean;clean;clean
2024-08-04 10:43:19;3.031750202;Water Turbidity;81.28778076;clean;clean;clean
2024-08-04 10:43:24;3.032125235;Water Turbidity;81.1741333;clean;clean;clean
2024-08-04 10:43:29;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:43:34;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:43:39;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:43:43;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:43:48;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:43:53;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:43:58;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:44:03;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:44:07;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:44:12;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:44:17;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:44:22;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:44:27;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:44:31;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:44:36;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:44:43;2.95187521;Water Turbidity;105.4923096;attention;clean;clean
2024-08-04 10:44:48;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:44:53;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:44:58;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:45:03;3.032250166;Water Turbidity;81.1362915;clean;clean;clean
2024-08-04 10:45:08;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:45:12;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:45:17;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:45:22;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:45:27;3.032500029;Water Turbidity;81.06060791;clean;clean;clean
2024-08-04 10:45:32;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:45:36;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:45:41;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:45:46;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:45:51;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:45:56;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:46:00;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:05;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:46:10;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:15;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:20;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:46:25;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:46:29;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:34;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:39;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:46:44;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:46:49;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:46:54;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:46:58;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:47:03;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:47:08;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:47:13;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:47:18;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:47:22;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:47:27;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:47:32;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:47:37;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:47:42;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:47:46;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:47:51;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:47:56;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:48:01;3.033500195;Water Turbidity;80.75750732;clean;clean;clean
2024-08-04 10:48:06;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:48:11;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:48:15;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:48:20;3.032375097;Water Turbidity;81.09844971;clean;clean;clean
2024-08-04 10:48:25;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:48:30;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:48:35;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:48:39;3.032625198;Water Turbidity;81.02264404;clean;clean;clean
2024-08-04 10:48:44;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:48:49;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:48:54;3.033375263;Water Turbidity;80.79534912;clean;clean;clean
2024-08-04 10:48:59;3.03275013;Water Turbidity;80.98474121;clean;clean;clean
2024-08-04 10:49:04;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:49:08;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:49:13;3.033750057;Water Turbidity;80.68182373;clean;clean;clean
2024-08-04 10:49:18;3.033250093;Water Turbidity;80.83331299;clean;clean;clean
2024-08-04 10:49:23;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:49:28;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
2024-08-04 10:49:32;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:49:37;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:49:42;3.032875061;Water Turbidity;80.94696045;clean;clean;clean
2024-08-04 10:49:49;2.952000141;Water Turbidity;105.4544678;attention;clean;clean
2024-08-04 10:49:54;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:49:59;3.033125162;Water Turbidity;80.87115479;clean;clean;clean
2024-08-04 10:50:04;3.033000231;Water Turbidity;80.90899658;clean;clean;clean
